SOUTHEAST ASIAN CLIMATE ASSESSMENT & DATASET (SACA&D), file created on 10-05-2020
THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:

Klein Tank, A.M.G. and Coauthors, 2011. Daily dataset for climate extremes
analyses in Southeast Asia.
In preparation
Data and metadata available at http://saca-bmkg.knmi.nl

FILE FORMAT (MISSING VALUE CODE IS -9999):

01-06 SOUID: Source identifier
08-15 DATE : Date YYYYMMDD
17-21 RR   : precipitation amount in 0.1 mm
23-27 Q_RR : Quality code for RR (0='valid'; 1='suspect'; 9='missing')

This is the blended series of station INDONESIA, 	STASIUN METEOROLOGI MARITIM TANJUNG PRIOK	 (STAID: 101).
Blended and updated with sources: 100001 100101 101985 101987 996741 996745 
See file sources.txt and stations.txt for more info.

 SOUID,    DATE,   RR, Q_RR
100101,18910420,  389,    0
100101,18910421,    0,    0
100101,18910422,    0,    0
100101,18910423,    0,    0
100101,18910424,   54,    0
100101,18910425,    0,    0
100101,18910426,    0,    0
100101,18910427,    0,    0
100101,18910428,    2,    0
100101,18910429,    4,    0
100101,18910430,   29,    0
100101,18910501,    0,    0
100101,18910502,    0,    0
100101,18910503,    0,    0
100101,18910504,    0,    0
100101,18910505,    0,    0
100101,18910506,    0,    0
100101,18910507,    0,    0
100101,18910508,    0,    0
100101,18910509,    0,    0
100101,18910510,   53,    0
100101,18910511,    1,    0
100101,18910512,    0,    0
100101,18910513,    0,    0
100101,18910514,    0,    0
100101,18910515,    0,    0
100101,18910516,    0,    0
100101,18910517,    0,    0
100101,18910518,    0,    0
100101,18910519,    0,    0
100101,18910520,    0,    0
100101,18910521,    0,    0
100101,18910522,    0,    0
100101,18910523,    0,    0
100101,18910524,    0,    0
100101,18910525,    0,    0
100101,18910526,    0,    0
100101,18910527,    0,    0
100101,18910528,    0,    0
100101,18910529,    0,    0
100101,18910530,    0,    0
100101,18910531,    0,    0
100101,18910601,    0,    0
100101,18910602,    0,    0
100101,18910603,    0,    0
100101,18910604,    0,    0
100101,18910605,  154,    0
100101,18910606,  123,    0
100101,18910607,    4,    0
100101,18910608,    0,    0
100101,18910609,    0,    0
100101,18910610,    0,    0
100101,18910611,    0,    0
100101,18910612,    0,    0
100101,18910613,    0,    0
100101,18910614,  163,    0
100101,18910615,    0,    0
100101,18910616,    0,    0
100101,18910617,    0,    0
100101,18910618,    0,    0
100101,18910619,    0,    0
100101,18910620,    0,    0
100101,18910621,    4,    0
100101,18910622,    1,    0
100101,18910623,    0,    0
100101,18910624,    0,    0
100101,18910625,    0,    0
100101,18910626,    0,    0
100101,18910627,    0,    0
100101,18910628,    0,    0
100101,18910629,   14,    0
100101,18910630,    5,    0
100101,18910701,    0,    0
100101,18910702,    0,    0
100101,18910703,   59,    0
100101,18910704,  524,    0
100101,18910705,    2,    0
100101,18910706,    0,    0
100101,18910707,    0,    0
100101,18910708,    0,    0
100101,18910709,    0,    0
100101,18910710,    0,    0
100101,18910711,    0,    0
100101,18910712,    0,    0
100101,18910713,    0,    0
100101,18910714,    0,    0
100101,18910715,    0,    0
100101,18910716,    0,    0
100101,18910717,    0,    0
100101,18910718,    0,    0
100101,18910719,    0,    0
100101,18910720,    0,    0
100101,18910721,    0,    0
100101,18910722,    0,    0
100101,18910723,  129,    0
100101,18910724,   33,    0
100101,18910725,    0,    0
100101,18910726,    0,    0
100101,18910727,    0,    0
100101,18910728,    0,    0
100101,18910729,    0,    0
100101,18910730,   16,    0
100101,18910731,   38,    0
100101,18910801,    0,    0
100101,18910802,    0,    0
100101,18910803,    0,    0
100101,18910804,    0,    0
100101,18910805,    0,    0
100101,18910806,  126,    0
100101,18910807,   93,    0
100101,18910808,    0,    0
100101,18910809,    0,    0
100101,18910810,    0,    0
100101,18910811,    0,    0
100101,18910812,    0,    0
100101,18910813,    0,    0
100101,18910814,    0,    0
100101,18910815,    0,    0
100101,18910816,    0,    0
100101,18910817,    0,    0
100101,18910818,    0,    0
100101,18910819,    0,    0
100101,18910820,    0,    0
100101,18910821,    0,    0
100101,18910822,    0,    0
100101,18910823,    0,    0
100101,18910824,    0,    0
100101,18910825,    0,    0
100101,18910826,    0,    0
100101,18910827,    0,    0
100101,18910828,    0,    0
100101,18910829,    0,    0
100101,18910830,    0,    0
100101,18910831,    0,    0
100101,18910901,    0,    0
100101,18910902,    0,    0
100101,18910903,    0,    0
100101,18910904,    0,    0
100101,18910905,    0,    0
100101,18910906,    0,    0
100101,18910907,    0,    0
100101,18910908,    3,    0
100101,18910909,    0,    0
100101,18910910,    0,    0
100101,18910911,    0,    0
100101,18910912,    0,    0
100101,18910913,    0,    0
100101,18910914,    0,    0
100101,18910915,    0,    0
100101,18910916,    0,    0
100101,18910917,    0,    0
100101,18910918,    0,    0
100101,18910919,    0,    0
100101,18910920,    0,    0
100101,18910921,    0,    0
100101,18910922,    0,    0
100101,18910923,    0,    0
100101,18910924,    0,    0
100101,18910925,    0,    0
100101,18910926,    0,    0
100101,18910927,    0,    0
100101,18910928,    0,    0
100101,18910929,    0,    0
100101,18910930,    0,    0
100101,18911001,    0,    0
100101,18911002,    0,    0
100101,18911003,    0,    0
100101,18911004,    0,    0
100101,18911005,    0,    0
100101,18911006,    0,    0
100101,18911007,    0,    0
100101,18911008,    0,    0
100101,18911009,    0,    0
100101,18911010,    0,    0
100101,18911011,    0,    0
100101,18911012,    0,    0
100101,18911013,    0,    0
100101,18911014,    0,    0
100101,18911015,    0,    0
100101,18911016,    0,    0
100101,18911017,    0,    0
100101,18911018,    0,    0
100101,18911019,    0,    0
100101,18911020,    0,    0
100101,18911021,    0,    0
100101,18911022,    0,    0
100101,18911023,    0,    0
100101,18911024,    0,    0
100101,18911025,    0,    0
100101,18911026,    0,    0
100101,18911027,    0,    0
100101,18911028,    0,    0
100101,18911029,    0,    0
100101,18911030,    0,    0
100101,18911031,    0,    0
100101,18911101,    0,    0
100101,18911102,    0,    0
100101,18911103,    0,    0
100101,18911104,    4,    0
100101,18911105,  209,    0
100101,18911106,  138,    0
100101,18911107,   13,    0
100101,18911108,    0,    0
100101,18911109,    0,    0
100101,18911110,  130,    0
100101,18911111,    0,    0
100101,18911112,   68,    0
100101,18911113,    0,    0
100101,18911114,    0,    0
100101,18911115,   11,    0
100101,18911116,    0,    0
100101,18911117,    0,    0
100101,18911118,    0,    0
100101,18911119,    0,    0
100101,18911120,  217,    0
100101,18911121,    0,    0
100101,18911122,    0,    0
100101,18911123,    0,    0
100101,18911124,    0,    0
100101,18911125,    9,    0
100101,18911126,    8,    0
100101,18911127,    0,    0
100101,18911128,   92,    0
100101,18911129,   10,    0
100101,18911130,    0,    0
100101,18911201,    0,    0
100101,18911202,   71,    0
100101,18911203,    0,    0
100101,18911204,    0,    0
100101,18911205,   21,    0
100101,18911206,   86,    0
100101,18911207,    0,    0
100101,18911208,   26,    0
100101,18911209,   59,    0
100101,18911210,  183,    0
100101,18911211,   17,    0
100101,18911212,   10,    0
100101,18911213,   33,    0
100101,18911214,    0,    0
100101,18911215,    0,    0
100101,18911216,  110,    0
100101,18911217,   14,    0
100101,18911218,    1,    0
100101,18911219,    0,    0
100101,18911220,    0,    0
100101,18911221,    0,    0
100101,18911222,    0,    0
100101,18911223,    0,    0
100101,18911224,    0,    0
100101,18911225,   10,    0
100101,18911226,  286,    0
100101,18911227,  123,    0
100101,18911228,   36,    0
100101,18911229,   39,    0
100101,18911230,   80,    0
100101,18911231,  191,    0
100101,18920101,  229,    0
100101,18920102,   64,    0
100101,18920103,   39,    0
100101,18920104,    6,    0
100101,18920105,    0,    0
100101,18920106,    0,    0
100101,18920107,    0,    0
100101,18920108,    0,    0
100101,18920109,  271,    0
100101,18920110,    0,    0
100101,18920111,  373,    0
100101,18920112,  267,    0
100101,18920113,    0,    0
100101,18920114,    0,    0
100101,18920115,   29,    0
100101,18920116,  243,    0
100101,18920117,  163,    0
100101,18920118, 2407,    0
100101,18920119,  491,    0
100101,18920120,  164,    0
100101,18920121,  137,    0
100101,18920122,   62,    0
100101,18920123,   40,    0
100101,18920124,    0,    0
100101,18920125,   81,    0
100101,18920126,    0,    0
100101,18920127,   12,    0
100101,18920128,    0,    0
100101,18920129,    0,    0
100101,18920130,    5,    0
100101,18920131,    0,    0
100101,18920201,    0,    0
100101,18920202,    0,    0
100101,18920203,    0,    0
100101,18920204,    0,    0
100101,18920205,    0,    0
100101,18920206,    0,    0
100101,18920207,    0,    0
100101,18920208,   53,    0
100101,18920209,    0,    0
100101,18920210,    1,    0
100101,18920211,    0,    0
100101,18920212,    0,    0
100101,18920213,   74,    0
100101,18920214,   62,    0
100101,18920215,    0,    0
100101,18920216,  102,    0
100101,18920217,    5,    0
100101,18920218,    6,    0
100101,18920219,   88,    0
100101,18920220,  100,    0
100101,18920221,    0,    0
100101,18920222,   47,    0
100101,18920223,  200,    0
100101,18920224,  425,    0
100101,18920225,   80,    0
100101,18920226,    0,    0
100101,18920227,   69,    0
100101,18920228,   13,    0
100101,18920229,    0,    0
100101,18920301,  307,    0
100101,18920302,   19,    0
100101,18920303,   85,    0
100101,18920304,    0,    0
100101,18920305,    0,    0
100101,18920306,    0,    0
100101,18920307,  152,    0
100101,18920308,  219,    0
100101,18920309,   23,    0
100101,18920310,    0,    0
100101,18920311,  513,    0
100101,18920312,   78,    0
100101,18920313,   44,    0
100101,18920314,    7,    0
100101,18920315,  266,    0
100101,18920316,   20,    0
100101,18920317,   38,    0
100101,18920318,    0,    0
100101,18920319,    2,    0
100101,18920320,   92,    0
100101,18920321,    2,    0
100101,18920322,  135,    0
100101,18920323,    0,    0
100101,18920324,   27,    0
100101,18920325,   44,    0
100101,18920326,    0,    0
100101,18920327,    0,    0
100101,18920328,    0,    0
100101,18920329,    0,    0
100101,18920330,    6,    0
100101,18920331,   31,    0
100101,18920401,    0,    0
100101,18920402,   11,    0
100101,18920403,   50,    0
100101,18920404,    0,    0
100101,18920405,    8,    0
100101,18920406,   19,    0
100101,18920407,  244,    0
100101,18920408,  248,    0
100101,18920409,    1,    0
100101,18920410,    0,    0
100101,18920411,  138,    0
100101,18920412,    6,    0
100101,18920413,   49,    0
100101,18920414,    1,    0
100101,18920415,    0,    0
100101,18920416,   56,    0
100101,18920417,   24,    0
100101,18920418,    1,    0
100101,18920419,    1,    0
100101,18920420,    0,    0
100101,18920421,    0,    0
100101,18920422,   43,    0
100101,18920423,   16,    0
100101,18920424,   13,    0
100101,18920425,   24,    0
100101,18920426,   24,    0
100101,18920427,    0,    0
100101,18920428,   15,    0
100101,18920429,   22,    0
100101,18920430,   27,    0
100101,18920501,   32,    0
100101,18920502,    0,    0
100101,18920503,    0,    0
100101,18920504,    0,    0
100101,18920505,   39,    0
100101,18920506,   91,    0
100101,18920507,    0,    0
100101,18920508,    0,    0
100101,18920509,    0,    0
100101,18920510,    0,    0
100101,18920511,    8,    0
100101,18920512,   10,    0
100101,18920513,    0,    0
100101,18920514,    0,    0
100101,18920515,  247,    0
100101,18920516,    0,    0
100101,18920517,    0,    0
100101,18920518,    0,    0
100101,18920519,  331,    0
100101,18920520,    0,    0
100101,18920521,    0,    0
100101,18920522,    0,    0
100101,18920523,    0,    0
100101,18920524,    0,    0
100101,18920525,    0,    0
100101,18920526,    0,    0
100101,18920527,    0,    0
100101,18920528,    0,    0
100101,18920529,    0,    0
100101,18920530,    0,    0
100101,18920531,    0,    0
100101,18920601,  218,    0
100101,18920602,   67,    0
100101,18920603,    0,    0
100101,18920604,    0,    0
100101,18920605,    0,    0
100101,18920606,    0,    0
100101,18920607,    0,    0
100101,18920608,    0,    0
100101,18920609,    0,    0
100101,18920610,    0,    0
100101,18920611,    0,    0
100101,18920612,   66,    0
100101,18920613,    0,    0
100101,18920614,    0,    0
100101,18920615,    0,    0
100101,18920616,    0,    0
100101,18920617,    0,    0
100101,18920618,  538,    0
100101,18920619,    0,    0
100101,18920620,    0,    0
100101,18920621,    0,    0
100101,18920622,    0,    0
100101,18920623,    0,    0
100101,18920624,    0,    0
100101,18920625,    0,    0
100101,18920626,    0,    0
100101,18920627,    0,    0
100101,18920628,    0,    0
100101,18920629,    0,    0
100101,18920630,    0,    0
100101,18920701,    0,    0
100101,18920702,    0,    0
100101,18920703,    0,    0
100101,18920704,    0,    0
100101,18920705,   28,    0
100101,18920706,  278,    0
100101,18920707,    0,    0
100101,18920708,    0,    0
100101,18920709,    0,    0
100101,18920710,    0,    0
100101,18920711,    0,    0
100101,18920712,    0,    0
100101,18920713,    0,    0
100101,18920714,    0,    0
100101,18920715,    0,    0
100101,18920716,    0,    0
100101,18920717,    0,    0
100101,18920718,    0,    0
100101,18920719,    0,    0
100101,18920720,   55,    0
100101,18920721,   38,    0
100101,18920722,    0,    0
100101,18920723,    7,    0
100101,18920724,  136,    0
100101,18920725,  739,    0
100101,18920726,   14,    0
100101,18920727,   63,    0
100101,18920728,    0,    0
100101,18920729,    0,    0
100101,18920730,  163,    0
100101,18920731,    0,    0
100101,18920801,   25,    0
100101,18920802,    0,    0
100101,18920803,    0,    0
100101,18920804,    1,    0
100101,18920805,    0,    0
100101,18920806,    4,    0
100101,18920807,    0,    0
100101,18920808,    4,    0
100101,18920809,   43,    0
100101,18920810,   36,    0
100101,18920811,    0,    0
100101,18920812,    0,    0
100101,18920813,    8,    0
100101,18920814,    0,    0
100101,18920815,    0,    0
100101,18920816,    0,    0
100101,18920817,    0,    0
100101,18920818,    0,    0
100101,18920819,    0,    0
100101,18920820,    0,    0
100101,18920821,    0,    0
100101,18920822,    0,    0
100101,18920823,    0,    0
100101,18920824,    0,    0
100101,18920825,    0,    0
100101,18920826,    0,    0
100101,18920827,    0,    0
100101,18920828,    0,    0
100101,18920829,   50,    0
100101,18920830,    0,    0
100101,18920831,    0,    0
100101,18920901,  348,    0
100101,18920902,   73,    0
100101,18920903,    0,    0
100101,18920904,    0,    0
100101,18920905,    0,    0
100101,18920906,    0,    0
100101,18920907,    0,    0
100101,18920908,    0,    0
100101,18920909,    0,    0
